Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Suriname,SUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.46874809,34.35879478,34.00869997,32.99332198,32.99193201,32.77094553,32.84485635,33.38403955,33.6574577,33.6087004,33.85857493,34.24443263,34.49811371,35.0296796,35.72200447,36.07986147,36.55296856,36.96961349,37.30694225,37.53710457,37.91934444,38.35046812,38.51302197,38.6811874,38.63111025,38.28409337,37.7594488,37.84792844,37.96421675,38.11993741,38.21322417
Slovak Republic,SVK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.89545642,46.93094624,46.60393915,46.12552319,44.63522754,44.79965241,45.24725996,45.23349005,45.00622719,45.34464015,45.58936339,45.52985503,45.5663685,45.47241984,45.41807193,44.81532655,44.6361265,44.71787619,44.73391796,44.44717626,44.78339015,44.43754081,44.57474761,44.79667652,44.75646323,45.2569879,45.4449739,45.61588982,45.36820129,45.37803118,45.37977976
Slovenia,SVN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.36331148,46.34924567,46.35903784,46.38947195,46.41044568,46.39777362,46.30450263,46.68759138,46.28844997,45.99726071,46.00983459,45.59775728,45.89013665,45.85972978,46.11797047,45.92820036,46.11744335,45.80441865,45.98673342,45.79775608,45.5417259,45.67449763,45.88200263,45.62504998,45.89210623,45.86566426,46.43080723,46.43422122,46.19953719,46.22886734,46.26252965
Sweden,SWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.70312367,47.58619333,47.62803559,47.54088706,47.33698451,47.34036574,47.57884245,47.4517676,47.22612525,47.62396612,47.68657526,47.58888743,47.72315784,47.75242646,47.60897911,47.50381241,47.4587675,47.51360833,47.43061997,47.39609204,47.14047028,47.32761705,47.44024037,47.46803843,47.5162412,47.69944814,47.6531431,47.64398514,47.70900526,47.7316029,47.75032287
Eswatini,SWZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.91596487,44.84463154,44.75259821,44.6886134,44.7274234,44.9199931,45.09991911,45.36228386,45.69472988,46.05483385,46.41479199,46.61345565,46.86060897,47.1542353,47.51395331,47.9594825,48.21085912,48.45940695,48.67338006,48.86961995,49.05334831,49.11942931,49.11994696,49.04844651,48.83696363,48.53363819,48.52233424,48.37276423,48.15296502,47.87388464,47.58621231
Sint Maarten (Dutch part),SXM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00306078,21.96549011,21.88134351,21.87470053,21.89740524,21.91971641,20.10818504,18.41062457,16.81891128,18.22591777,19.8788468,19.63197289,19.41654148,19.2846462,18.1527407,17.13722102,16.25666745,15.75175908,16.43857244,15.11552013,15.22608094,15.34451532,15.48658665,15.67750738,15.89158895,16.08962856,16.22587221,16.39788135,16.53475783,16.465988,16.39034895
Turks and Caicos Islands,TCA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.78087021,45.68450952,45.60743853,45.52022342,45.47223497,45.42460456,45.32539096,45.25420379,45.20371783,45.15672076,45.11362413,45.03826882,44.97798581,44.93923126,44.93535336,44.94817852,44.90372501,44.89493669,44.91283873,44.94803893,45.0040194,45.02453986,45.07157592,45.13223239,45.20862246,45.295305,45.35020748,45.42438274,45.51914741,45.53337505,45.54347718
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.18245653,44.2449402,44.30306121,44.28383904,44.26118953,44.26167592,44.27702226,44.27795996,44.2529322,44.24845233,44.27988045,44.11328152,43.96327326,43.90842293,43.74371589,43.66628321,43.55541418,43.62670396,43.55770761,43.48710139,43.41944268,43.41948225,43.39654001,43.35201225,43.34248632,43.32496029,43.29635026,43.24538382,43.25194254,43.17952405,43.1079499
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.357486,45.29701643,45.12797479,44.74076644,44.89102862,44.86132359,44.7672929,44.69007303,44.68373871,44.98090462,44.90151884,44.98006344,45.19464955,45.11988173,44.8340153,44.72023321,44.80736525,44.73488768,44.56756126,44.67435376,44.62565901,44.64117189,44.59926395,44.55672506,44.41842444,44.36335113,44.30954414,44.26997262,44.26642127,44.18496223,44.1141082
Togo,TGO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2321613,50.28791393,50.35717961,50.39544114,50.5397983,50.64536305,50.7555588,50.86339604,50.89185822,50.93881884,50.97657892,50.95010697,50.9355989,50.94757559,50.93986254,50.91539811,50.87317966,50.60751019,50.33280458,50.05176806,49.76494425,49.47471442,49.48507321,49.50911449,49.54607808,49.59502131,49.6448922,49.70199306,49.77360279,49.67887806,49.60491948
Thailand,THA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.08756233,44.95303641,44.80407434,44.65362763,44.52551421,45.08770774,45.70074297,46.04040027,45.71377959,45.61723569,45.87026281,45.34205544,45.47009378,45.5979558,45.51204069,45.74001748,45.51696911,45.71930346,45.85003831,45.81438385,45.90391267,46.46819683,46.2333937,45.66017702,45.57216613,45.65101928,45.64382459,45.57010013,45.59004693,45.60077052,45.60571093
Tajikistan,TJK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.53271805,35.53011081,35.52922045,35.53481957,35.55538739,35.59554726,35.65523031,35.73141147,35.81794268,35.91359575,36.01048841,36.05088666,36.09009309,36.11841733,36.27789618,35.93775161,35.54024967,35.09282871,34.63808077,34.42337549,34.80701559,35.23897698,35.69524194,36.18628532,36.71733379,37.28880214,37.9074512,37.61307791,37.35789597,37.35673222,37.35678466
Turkmenistan,TKM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.84268486,40.93734066,41.13525612,41.19904305,41.41433023,41.53403074,41.55937437,41.7167126,41.72604307,41.67877138,41.70201092,41.73389286,41.80014591,41.84832439,41.87261584,41.84169954,41.80094199,41.73839532,41.65153152,41.58499802,41.50952625,41.42125698,41.3399171,41.26068457,41.18433583,41.12428473,41.08799349,41.05772786,41.03269517,40.9847157,40.92961479
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.69942902,34.90610987,35.4268573,35.94634727,36.46404207,37.12612967,37.24759976,37.72921387,38.02232029,38.28900249,38.5802885,38.93871844,39.30900399,39.62094592,40.0118697,40.27828729,40.41063974,40.48119098,40.5405692,40.86372268,40.77485471,40.73208891,41.06069017,41.09986293,41.03273879,41.19500355,41.37907507,41.54962077,41.76597757,41.79185512,41.8152672
Timor-Leste,TLS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.60429557,45.54631154,45.48802,45.44116245,45.41864204,45.39114789,45.39070371,45.41262936,45.46470442,45.49905563,45.53010321,45.53161841,45.56778585,45.59342479,45.52761923,45.57184503,45.72305862,45.75777076,45.84109289,45.78528916,45.7580626,45.84071804,45.86458338,45.72029185,45.52921612,45.60070543,45.60315104,45.56265012,45.58862255,45.63874909,45.64964773
Middle East & North Africa (IDA & IBRD countries),TMN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75075542,17.8169508,17.92191264,18.00196787,18.2746689,18.15653984,18.12727573,18.12526836,18.22530818,18.75534262,19.12002043,19.44456773,19.33398426,19.75922933,20.10117669,20.44082771,20.43120146,20.76999717,20.12172073,20.49765036,20.34381355,20.11244602,20.07584903,20.16532411,20.0112068,20.10380475,20.51663542,20.27243393,20.1995605,20.20185854,20.19782288
Tonga,TON,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2618899,33.69182161,35.11243485,36.53277079,37.92557175,37.94614542,37.80810873,37.65928811,37.5327039,37.4558104,37.44507042,37.55990803,37.77631867,38.03629469,38.28269556,38.52513491,38.5703766,38.52367471,38.51048483,38.5210618,38.57552337,38.64054828,38.72731473,38.79330358,38.92147195,39.06921055,39.08396947,39.09810935,39.07313032,39.04087624,39.11898954
South Asia (IDA & IBRD),TSA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.39920073,24.38835899,24.41089635,24.53568372,24.67238277,24.58255283,24.67382693,24.78151778,24.9166133,24.9364447,25.00646257,25.14974137,25.30678339,25.50086545,25.69748754,25.89913875,25.4210691,24.94276147,24.49002473,24.08854227,23.6823231,23.10487669,22.51542148,22.48576734,22.4698018,22.49682147,22.41082371,22.45788687,22.35280666,22.30160181,22.24734814
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21871834,45.2431507,45.29195874,45.36160298,45.45070045,45.58910058,45.69024603,45.78093151,45.86799271,45.96327023,46.05571269,46.10368241,46.17866421,46.24247398,46.30327959,46.35158293,46.36413167,46.37113458,46.36438814,46.34932756,46.33126587,46.32805054,46.26821094,46.26321589,46.25898596,46.29500378,46.33896168,46.42634833,46.51570467,46.49362236,46.47114036
Trinidad and Tobago,TTO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.17586468,35.23108867,36.34309319,37.51434835,37.54117392,37.6850791,38.86412372,38.71625583,38.5841675,38.60667124,38.40257617,38.86486689,39.33888173,40.2484148,41.11853676,41.9509873,42.11688781,41.32807488,41.92806755,41.32547328,41.62123347,41.62617353,42.21514423,42.36396412,42.47334685,41.81573887,42.5446864,42.39670746,42.43064262,42.54764043,42.69624799
Tunisia,TUN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91294498,22.95539212,23.18696908,23.20993772,23.30335038,23.54296031,23.8275753,24.13148262,24.29758855,24.48964886,24.70344995,24.93295999,25.1900043,25.46725077,25.7588872,26.06255425,26.76840449,26.79894923,26.89666692,26.69423556,26.58566761,26.43690361,26.93502351,27.10699862,27.02350662,26.88026051,26.70697474,26.55022174,26.41021626,26.31845627,26.2217187
Turkey,TUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.70244422,30.83435601,30.08932021,26.48098806,29.52073703,29.53716386,29.45350709,28.43342411,28.79037561,29.5942749,27.69921037,28.39668971,29.36017127,28.72444431,26.17226614,26.05052707,26.33010398,26.38907507,26.97642455,28.13157438,29.18574045,29.89095871,30.50700714,31.20670549,31.03410992,31.72982243,32.2578245,32.75707604,33.01444228,32.97648049,32.94557488
Tuvalu,TUV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1707393,49.1694468,49.1759415,49.19055043,49.21236163,49.24395069,49.25321999,49.26884005,49.28983165,49.31150385,49.32951793,49.32616741,49.46943245,49.60125378,49.71900822,49.82261409,49.91129805,49.74580916,49.56413222,49.36913078,49.16122694,48.95163124,48.71984179,48.46282395,48.17525322,48.18950926,48.20210441,48.21634113,48.23418715,48.17913223,48.12593634
Uganda,UGA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.49284352,45.49039776,45.69162127,45.8938329,46.09350884,46.28689886,46.47205678,46.65201042,46.82328207,46.98064967,47.12253982,47.22811192,47.31852265,47.40482107,47.4982175,47.60731604,47.7352254,47.88785997,48.05577382,48.22874572,48.39628186,48.51690629,48.63238364,48.75696322,48.88704349,49.01306974,49.11770601,49.22129235,49.34212413,49.31740475,49.2906054
Ukraine,UKR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.44466481,49.34670249,49.2394931,49.14199619,49.15596171,49.23745106,49.06113528,48.89730997,48.71220366,48.45532149,48.51568126,48.69293196,48.7947773,48.82564992,48.63503347,47.98730322,48.0409296,48.09375254,48.14505321,48.19488377,48.13918628,47.77654934,47.26864201,47.57915702,47.29229768,47.33313507,47.24341298,47.2075341,47.20808801,47.16749886,47.12519618
Upper middle income,UMC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.13382897,42.18990484,42.27163894,42.24701343,42.31941417,42.41032804,42.43898652,42.48387313,42.50029372,42.588082,42.63937716,42.5601125,42.54553272,42.54649892,42.46372033,42.43994491,42.39122174,42.46244151,42.38979811,42.39537401,42.31010567,42.28738981,42.31710225,42.26720315,42.20324254,42.23312063,42.26090766,42.27315946,42.28190112,42.21242681,42.14533453
Uruguay,URY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.53617894,39.80714944,40.69909467,40.66788562,41.03135175,41.46743754,41.8283747,42.19072995,42.55637002,42.57686059,42.86037728,43.62794256,43.39842992,43.89439658,43.5429549,44.07413489,43.60952543,43.81254852,44.46073662,44.49838017,44.46638353,44.71460812,44.8758603,44.55092976,44.99021801,45.07435826,45.41431093,45.44552875,45.49166486,45.51308742,45.53165304
United States,USA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.30914824,44.42693653,44.56269477,44.68465166,45.15823066,45.21210361,45.29923513,45.47222591,45.48951961,45.54816113,45.56264512,45.6214925,45.67336567,45.82367135,45.75482604,45.78730688,45.76963741,45.82259042,45.97300854,46.18004003,46.1838904,46.1111441,45.93917299,45.91003624,45.96584792,45.86337745,45.87067996,46.02508331,46.0536745,46.03127448,46.00848977
Uzbekistan,UZB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.02554208,41.07610407,41.23260763,41.29696388,41.38809271,41.44429928,41.51804805,41.56099244,41.6130402,41.66541485,41.73057455,41.77324163,41.82625305,41.87393121,41.87993046,41.8644315,41.82328695,41.74856677,41.66128009,41.57230748,41.48383891,41.40255933,41.30678469,41.21189184,41.12698945,41.04874177,40.9832366,40.93405611,40.88873369,40.83425838,40.78215604
St. Vincent and the Grenadines,VCT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.13736383,36.10901369,36.51117027,36.78336332,36.64343525,37.17920354,37.21575395,37.40541939,37.64182472,37.7781052,37.82550727,37.94986553,38.3805946,38.8852459,39.14866931,39.28543765,39.68859658,39.80393653,39.81444514,39.61162103,39.38403401,39.34386163,39.44868517,39.59386165,39.7110719,39.83885407,40.046762,40.20901794,40.46548015,40.60272426,40.49123665
"Venezuela, RB",VEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.13971643,36.53686056,36.82855337,36.91478623,36.90214291,37.12234028,37.21363532,37.53788279,37.63636158,37.50209064,37.74234542,37.97652591,37.75045851,37.58382412,38.31609043,38.80395133,38.89678626,38.93118958,39.07018257,39.46996318,39.2956897,39.50276621,39.72781135,39.88332935,39.88409285,39.87171884,39.47265314,39.22986791,38.94240615,39.11532009,39.24172248
British Virgin Islands,VGB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.29613028,47.23776928,47.2066096,47.19595728,47.19988992,47.23215507,47.10623575,47.27094561,47.65779763,47.82063645,48.0122148,48.10273154,48.18185237,48.32549283,48.44815097,48.69488113,48.83433546,49.15718965,49.37539038,49.49086498,49.75055687,50.08514104,50.3081535,50.52473763,50.69699885,51.00185951,51.22160227,51.28259041,51.38851598,51.46183052,50.58980507
Vietnam,VNM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.61537032,48.5894611,48.56522072,48.54124886,48.51528858,48.48722973,48.4646444,48.43720322,48.40828998,48.37800767,48.34559056,48.31466023,48.28550848,48.25389611,48.21451262,48.16565018,48.11986658,48.06848598,48.01573608,47.96237086,47.68031831,47.88907217,48.00114061,47.95954584,47.97989965,47.71967081,47.79052576,47.77398406,47.79015671,47.80673464,47.81637418
Vanuatu,VUT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7681516,42.78326996,42.79384595,42.80904737,42.78525814,42.81594597,42.81211697,42.80974242,42.82308394,42.85870876,42.86652812,42.93718629,43.01119608,43.03428419,43.06538552,43.09789597,43.11929643,43.19981993,43.3024018,43.42919143,43.54881513,43.56265427,43.55033237,43.53769338,43.53848883,43.57563171,43.59465752,43.59610957,43.59265357,43.58429302,43.57790864
World,WLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.03943302,39.09027449,39.14517164,39.15106893,39.24181813,39.27258359,39.30770453,39.36174574,39.38370571,39.45084374,39.49351617,39.47470855,39.47573328,39.50924912,39.48712551,39.50312056,39.41449819,39.37248845,39.26194456,39.22152676,39.10203249,38.99850541,38.90718034,38.88215257,38.86449349,38.872251,38.88372808,38.89797382,38.91709403,38.85081192,38.78412658
Samoa,WSM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.62616736,35.60585525,35.58986892,35.56250413,35.52064749,35.42941779,35.20065626,34.98209108,34.80829081,34.68362977,34.62027193,34.62525236,34.63240513,34.65467835,34.69780333,34.74068121,34.73525024,34.81475447,34.82483594,34.72689285,34.69222569,34.7573881,34.70620113,34.58788898,34.51436831,34.44459211,34.49048578,34.47772788,34.44103067,34.41682243,34.50699043
Kosovo,XKX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.88361567,19.55333812,19.30680154,18.92721311,18.77383535,19.43115044,20.2945095,21.23132938,22.22808582,23.25062083,22.19384928,21.13784698,20.0963557,19.07430281,18.07546599,17.10817695,16.17024084,15.26600261,14.39562833,13.55655787,12.74679639,11.44408425,10.26257378,9.198935746,8.246275947,8.11054697,7.987281505,7.91338244,7.862418185,7.678374695,7.495649529
South Africa,ZAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.23227384,37.6006023,37.99244299,38.43151105,38.9105942,39.4160369,39.85044288,40.27375997,40.69296098,41.14225093,41.62233504,41.99753698,42.40007484,42.79517767,43.16892523,43.49094159,43.73293522,43.91234831,44.01965893,43.91128719,43.74924757,44.25810194,44.17334633,44.64167738,44.69147993,44.83973017,44.81589931,45.16030824,45.28213103,45.37780878,45.47053056
Zambia,ZMB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.80916275,46.84010152,46.9000199,46.98500597,47.05870112,47.13367322,47.16086963,47.18138205,47.19631466,47.22079575,47.25205351,47.2470034,47.25338831,47.27127917,47.29496013,47.32415462,47.39747231,47.47075529,47.54446251,47.61640883,47.6852821,47.7267298,47.76408023,47.80414222,47.86103694,47.93975562,48.0375291,48.16092418,48.29914029,48.32576165,48.3475515
Zimbabwe,ZWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.43742252,45.57650283,45.74778397,45.95737529,46.18097158,46.38812858,46.58770562,46.77033597,46.6649749,46.60597605,47.22908519,47.90280161,48.60491455,49.30969619,49.98354787,50.30313356,50.42011015,50.5065522,50.57543356,50.64260512,50.7214159,50.81673922,50.86994534,50.904166,50.93740379,50.96978571,50.93343883,50.91911886,50.92219686,50.88757102,50.85981768
